investor_id,first_sip_date,last_sip_date,total_sip_transactions,total_sip_amount_inr,max_sip_gap_days,average_sip_gap_days,continuity_status,state,city,city_tier,age_group,gender,annual_income_lakh,kyc_status
INV001270,2024-05-24,2024-05-24,1,17169,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,26-35,Female,23.3,Verified
INV001271,2024-06-10,2025-04-28,4,17025,140.0,107.33,At Risk,Haryana,Gurugram,T30,36-45,Male,52.4,Verified
INV001273,2024-02-17,2025-05-02,4,37396,332.0,146.67,At Risk,West Bengal,Kolkata,T30,36-45,Male,18.7,Verified
INV001274,2024-03-06,2025-05-20,7,56609,161.0,73.33,At Risk,Maharashtra,Mumbai,T30,36-45,Female,55.7,Verified
INV001275,2024-02-11,2025-03-17,7,51676,140.0,66.67,At Risk,Delhi,Noida,T30,36-45,Female,37.4,Verified
INV001276,2024-04-19,2025-03-01,3,6313,226.0,158.0,At Risk,Rajasthan,Jaipur,T30,56+,Male,46.2,Verified
INV001277,2024-02-22,2025-04-17,2,26831,420.0,420.0,At Risk,Maharashtra,Mumbai,T30,18-25,Male,7.0,Verified
INV001279,2024-02-02,2025-05-28,4,24799,417.0,160.33,At Risk,Karnataka,Bangalore,T30,46-55,Male,76.7,Verified
INV001280,2024-03-07,2024-03-15,2,7350,8.0,8.0,Continuous,Rajasthan,Jaipur,T30,18-25,Male,4.7,Verified
INV001281,2024-02-04,2025-04-23,4,36519,323.0,148.0,At Risk,Telangana,Hyderabad,T30,18-25,Male,7.9,Verified
INV001282,2024-06-18,2025-05-19,6,50374,196.0,67.0,At Risk,West Bengal,Kolkata,T30,18-25,Female,5.2,Verified
INV001284,2024-06-26,2025-04-16,5,33622,228.0,73.5,At Risk,West Bengal,Kolkata,T30,36-45,Male,49.0,Verified
INV001285,2024-05-26,2024-05-26,1,1164,0.0,0.0,Continuous,West Bengal,Kolkata,T30,18-25,Female,4.3,Pending
INV001286,2025-03-09,2025-04-18,3,61766,26.0,20.0,Continuous,Maharashtra,Pune,T30,36-45,Male,44.6,Pending
INV001287,2024-01-09,2025-04-14,6,74519,157.0,92.2,At Risk,Telangana,Hyderabad,T30,36-45,Female,19.1,Verified
INV001288,2024-04-08,2025-01-07,7,127240,148.0,45.67,At Risk,Telangana,Hyderabad,T30,26-35,Male,21.8,Verified
INV001289,2024-03-26,2025-03-03,3,70123,221.0,171.0,At Risk,Telangana,Hyderabad,T30,36-45,Male,31.3,Verified
INV001290,2024-03-07,2024-12-26,2,5446,294.0,294.0,At Risk,Tamil Nadu,Chennai,T30,36-45,Female,26.4,Verified
INV001291,2024-03-27,2025-04-12,6,118076,181.0,76.2,At Risk,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,Verified
INV001292,2024-06-26,2024-10-20,2,15584,116.0,116.0,At Risk,Punjab,Chandigarh,T30,46-55,Male,22.9,Verified
INV001294,2024-07-04,2024-07-04,1,8375,0.0,0.0,Continuous,Telangana,Hyderabad,T30,56+,Female,14.3,Verified
INV001295,2024-01-05,2025-02-14,9,66843,165.0,50.75,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Verified
INV001296,2025-05-21,2025-05-21,1,4479,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,26-35,Male,15.0,Verified
INV001297,2024-05-26,2025-01-28,2,11668,247.0,247.0,At Risk,Punjab,Chandigarh,T30,36-45,Male,58.0,Verified
INV001298,2024-03-14,2025-05-19,7,13160,158.0,71.83,At Risk,Delhi,Gurugram,T30,26-35,Female,24.4,Verified
INV001299,2024-02-26,2025-04-11,9,67906,121.0,51.25,At Risk,Haryana,Faridabad,B30,26-35,Male,19.9,Verified
INV001300,2024-01-17,2024-07-31,3,23857,115.0,98.0,At Risk,Uttar Pradesh,Agra,B30,36-45,Female,53.8,Verified
INV001301,2025-01-21,2025-01-21,1,1064,0.0,0.0,Continuous,Delhi,New Delhi,T30,26-35,Male,19.1,Verified
INV001302,2024-11-09,2024-11-09,1,548,0.0,0.0,Continuous,Uttar Pradesh,Lucknow,T30,18-25,Male,5.3,Verified
INV001304,2024-01-06,2025-05-08,6,127605,177.0,97.6,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Pending
INV001305,2024-07-23,2024-09-03,2,14153,42.0,42.0,At Risk,Rajasthan,Jaipur,T30,26-35,Female,15.7,Verified
INV001306,2024-08-25,2024-11-25,2,44975,92.0,92.0,At Risk,Telangana,Hyderabad,T30,18-25,Female,4.1,Verified
INV001307,2024-05-24,2025-03-24,2,53845,304.0,304.0,At Risk,Delhi,Gurugram,T30,56+,Male,18.2,Verified
INV001308,2024-01-29,2025-04-10,9,145248,147.0,54.62,At Risk,Rajasthan,Jaipur,T30,36-45,Male,19.3,Verified
INV001309,2024-12-11,2024-12-11,1,10544,0.0,0.0,Continuous,Gujarat,Surat,T30,36-45,Male,22.9,Verified
INV001310,2024-02-03,2025-03-15,6,48861,232.0,81.2,At Risk,Telangana,Hyderabad,T30,46-55,Male,83.6,Verified
INV001311,2024-01-07,2025-04-05,4,96628,192.0,151.33,At Risk,Telangana,Hyderabad,T30,26-35,Male,20.9,Verified
INV001312,2024-02-27,2024-10-12,4,31544,130.0,76.0,At Risk,Delhi,Noida,T30,26-35,Male,6.9,Verified
INV001313,2024-01-19,2024-01-19,1,7398,0.0,0.0,Continuous,Gujarat,Surat,T30,36-45,Male,20.3,Verified
INV001314,2024-02-03,2025-05-02,10,196028,130.0,50.44,At Risk,Gujarat,Ahmedabad,T30,26-35,Female,19.2,Verified
INV001315,2024-02-09,2024-12-16,7,62854,124.0,51.83,At Risk,Telangana,Hyderabad,T30,46-55,Female,32.9,Verified
INV001316,2024-02-05,2025-05-12,6,14835,198.0,92.4,At Risk,Punjab,Chandigarh,T30,18-25,Male,7.3,Verified
INV001317,2024-01-24,2025-03-23,6,29592,162.0,84.8,At Risk,Punjab,Chandigarh,T30,26-35,Female,8.9,Verified
INV001318,2024-01-27,2025-03-18,10,112663,150.0,46.22,At Risk,Telangana,Hyderabad,T30,36-45,Male,59.3,Verified
INV001319,2024-10-06,2025-02-19,4,34135,76.0,45.33,At Risk,Delhi,Gurugram,T30,26-35,Female,20.8,Verified
INV001320,2024-03-15,2024-11-16,5,74537,94.0,61.5,At Risk,Punjab,Amritsar,B30,36-45,Male,31.8,Verified
INV001321,2024-02-26,2025-01-17,5,35321,123.0,81.5,At Risk,Telangana,Hyderabad,T30,46-55,Male,74.1,Verified
INV001322,2024-01-15,2024-10-31,3,56700,149.0,145.0,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Female,10.5,Verified
INV001323,2025-04-12,2025-04-12,1,17888,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,36-45,Male,52.3,Verified
INV001324,2025-03-24,2025-03-24,1,8360,0.0,0.0,Continuous,Delhi,New Delhi,T30,26-35,Male,24.8,Verified
INV001325,2024-01-18,2025-05-27,4,101424,437.0,165.0,At Risk,Rajasthan,Udaipur,B30,18-25,Male,4.4,Verified
INV001326,2024-01-29,2025-05-29,8,103082,182.0,69.43,At Risk,Rajasthan,Udaipur,B30,46-55,Male,54.9,Verified
INV001327,2024-01-07,2024-01-07,1,5741,0.0,0.0,Continuous,Delhi,New Delhi,T30,36-45,Male,31.2,Verified
INV001328,2024-07-28,2024-10-07,2,2460,71.0,71.0,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,7.4,Verified
INV001329,2024-03-22,2025-02-26,6,60331,97.0,68.2,At Risk,Punjab,Amritsar,B30,36-45,Female,37.2,Verified
INV001330,2024-06-26,2025-01-26,3,60482,164.0,107.0,At Risk,Delhi,Gurugram,T30,46-55,Male,76.9,Verified
INV001331,2024-01-04,2025-04-19,6,31343,202.0,94.2,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,17.5,Verified
INV001332,2024-02-03,2025-05-28,7,56992,179.0,80.0,At Risk,Uttar Pradesh,Agra,B30,26-35,Female,19.9,Verified
INV001333,2024-01-08,2025-04-24,7,11779,185.0,78.67,At Risk,Haryana,Faridabad,B30,26-35,Female,19.0,Verified
INV001334,2024-02-24,2025-04-03,5,29292,159.0,101.0,At Risk,Punjab,Amritsar,B30,36-45,Male,38.6,Verified
INV001335,2024-05-24,2024-05-24,1,4199,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,26-35,Male,6.9,Verified
INV001336,2024-02-10,2025-05-16,8,94852,198.0,65.86,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Male,5.0,Verified
INV001337,2024-03-06,2024-11-05,4,57894,167.0,81.33,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,10.0,Verified
INV001338,2024-10-19,2024-10-19,1,2983,0.0,0.0,Continuous,Gujarat,Surat,T30,26-35,Female,21.7,Verified
INV001339,2025-04-04,2025-04-04,1,2734,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,46-55,Male,88.8,Verified
INV001340,2025-03-28,2025-03-28,1,1777,0.0,0.0,Continuous,Karnataka,Mysore,B30,36-45,Male,37.6,Verified
INV001341,2024-05-04,2025-03-10,3,7214,202.0,155.0,At Risk,Madhya Pradesh,Indore,T30,46-55,Male,89.7,Verified
INV001342,2024-03-04,2025-05-05,5,166436,261.0,106.75,At Risk,West Bengal,Kolkata,T30,26-35,Female,15.5,Verified
INV001343,2024-02-28,2024-12-04,4,21176,159.0,93.33,At Risk,Gujarat,Surat,T30,18-25,Female,6.9,Verified
INV001344,2024-03-12,2024-03-12,1,497,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,26-35,Male,10.0,Verified
INV001345,2024-05-24,2025-05-10,4,23187,269.0,117.0,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,17.3,Verified
INV001346,2024-01-29,2024-10-09,5,68022,137.0,63.5,At Risk,Gujarat,Surat,T30,18-25,Male,5.7,Verified
INV001347,2024-05-08,2025-01-28,2,5374,265.0,265.0,At Risk,Madhya Pradesh,Indore,T30,46-55,Male,57.6,Verified
INV001348,2024-03-07,2024-12-19,7,91022,121.0,47.83,At Risk,Haryana,Gurugram,T30,26-35,Female,8.6,Verified
INV001349,2024-06-22,2024-06-22,1,439,0.0,0.0,Continuous,Haryana,Gurugram,T30,18-25,Female,5.3,Pending
INV001350,2024-03-30,2025-05-15,2,47812,411.0,411.0,At Risk,Madhya Pradesh,Bhopal,B30,46-55,Female,31.7,Verified
INV001351,2024-01-26,2025-03-24,7,146308,208.0,70.5,At Risk,Uttar Pradesh,Kanpur,B30,26-35,Male,8.5,Verified
INV001352,2024-03-11,2024-05-20,4,4364,34.0,23.33,Continuous,Punjab,Chandigarh,T30,26-35,Female,8.3,Verified
INV001353,2024-06-10,2025-03-29,5,67466,134.0,73.0,At Risk,Punjab,Amritsar,B30,26-35,Male,6.5,Verified
INV001354,2024-02-21,2025-03-21,4,50743,327.0,131.33,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Verified
INV001355,2024-06-03,2025-03-31,6,41992,187.0,60.2,At Risk,Tamil Nadu,Chennai,T30,46-55,Female,89.8,Verified
INV001356,2024-03-05,2025-04-05,6,39847,191.0,79.2,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,19.7,Verified
INV001357,2024-07-06,2024-12-13,4,76186,133.0,53.33,At Risk,Gujarat,Ahmedabad,T30,36-45,Female,58.4,Verified
INV001358,2024-02-15,2024-02-15,1,3401,0.0,0.0,Continuous,Rajasthan,Jaipur,T30,26-35,Male,14.8,Pending
INV001359,2024-03-10,2025-05-19,7,109856,313.0,72.5,At Risk,Haryana,Gurugram,T30,36-45,Female,41.8,Verified
INV001360,2024-09-15,2024-09-15,1,8637,0.0,0.0,Continuous,Telangana,Hyderabad,T30,36-45,Female,26.8,Pending
INV001361,2024-01-28,2024-11-26,7,99669,103.0,50.5,At Risk,West Bengal,Kolkata,T30,26-35,Female,21.1,Pending
INV001362,2024-06-06,2024-08-04,3,8218,37.0,29.5,At Risk,Uttar Pradesh,Agra,B30,18-25,Male,8.0,Verified
INV001363,2024-01-07,2024-11-06,5,116948,217.0,76.0,At Risk,Karnataka,Mysore,B30,56+,Male,29.4,Verified
INV001365,2024-04-28,2024-08-07,3,8511,100.0,50.5,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Male,25.3,Verified
INV001366,2024-05-04,2025-04-22,5,35217,181.0,88.25,At Risk,Maharashtra,Pune,T30,26-35,Female,13.6,Verified
INV001367,2024-01-03,2025-05-12,6,71798,222.0,99.0,At Risk,Maharashtra,Nashik,B30,36-45,Male,32.2,Verified
INV001368,2024-04-27,2024-04-27,1,8539,0.0,0.0,Continuous,Tamil Nadu,Chennai,T30,36-45,Female,23.3,Verified
INV001369,2024-06-26,2025-05-10,4,70107,222.0,106.0,At Risk,Gujarat,Ahmedabad,T30,46-55,Male,83.8,Verified
INV001370,2024-01-23,2025-03-09,5,55762,164.0,102.75,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,7.5,Verified
INV001371,2025-03-31,2025-03-31,1,538,0.0,0.0,Continuous,Tamil Nadu,Coimbatore,B30,26-35,Male,22.9,Pending
INV001372,2024-02-28,2025-02-23,3,43739,199.0,180.5,At Risk,Haryana,Faridabad,B30,56+,Male,46.7,Verified
INV001373,2024-07-25,2024-12-26,2,9017,154.0,154.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Female,22.6,Verified
INV001374,2025-02-08,2025-03-13,2,55249,33.0,33.0,Continuous,Madhya Pradesh,Indore,T30,36-45,Male,14.2,Verified
INV001375,2024-02-04,2025-05-20,7,46716,176.0,78.5,At Risk,Haryana,Gurugram,T30,18-25,Male,6.3,Verified
INV001376,2024-01-15,2025-05-01,7,66059,181.0,78.67,At Risk,Gujarat,Surat,T30,26-35,Male,15.8,Verified
INV001377,2024-02-06,2024-06-19,4,28707,103.0,44.67,At Risk,Maharashtra,Mumbai,T30,56+,Female,64.7,Verified
INV001378,2024-07-02,2024-07-02,1,1017,0.0,0.0,Continuous,Delhi,Noida,T30,36-45,Male,21.1,Verified
INV001379,2024-04-05,2024-09-02,4,63899,74.0,50.0,At Risk,Punjab,Amritsar,B30,56+,Female,74.3,Verified
INV001380,2024-12-14,2024-12-14,1,2399,0.0,0.0,Continuous,Haryana,Gurugram,T30,36-45,Male,27.6,Verified
INV001382,2024-05-11,2025-03-10,3,6862,292.0,151.5,At Risk,Karnataka,Mysore,B30,26-35,Male,18.9,Verified
INV001383,2024-02-26,2025-03-25,8,80080,117.0,56.14,At Risk,Maharashtra,Pune,T30,26-35,Male,18.6,Verified
INV001384,2024-02-28,2025-02-09,4,101778,173.0,115.67,At Risk,Maharashtra,Mumbai,T30,26-35,Female,16.0,Verified
INV001385,2024-01-08,2025-04-25,3,8244,305.0,236.5,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,13.7,Verified
INV001386,2024-01-31,2024-08-19,2,9619,201.0,201.0,At Risk,Tamil Nadu,Coimbatore,B30,18-25,Male,7.5,Verified
INV001387,2024-02-01,2025-05-04,9,111470,130.0,57.25,At Risk,Tamil Nadu,Chennai,T30,36-45,Male,37.4,Verified
INV001388,2024-05-04,2025-01-21,2,52919,262.0,262.0,At Risk,Punjab,Amritsar,B30,46-55,Male,72.8,Verified
INV001389,2024-08-12,2024-08-12,1,1101,0.0,0.0,Continuous,Karnataka,Mysore,B30,46-55,Female,39.7,Verified
INV001390,2024-02-02,2025-03-18,3,28186,400.0,205.0,At Risk,Haryana,Gurugram,T30,26-35,Female,13.0,Verified
INV001391,2024-07-26,2025-04-14,4,82296,114.0,87.33,At Risk,Madhya Pradesh,Bhopal,B30,36-45,Male,18.5,Verified
INV001392,2024-12-11,2025-05-11,4,48437,108.0,50.33,At Risk,Rajasthan,Udaipur,B30,26-35,Male,18.5,Verified
INV001393,2024-09-15,2025-04-11,2,35138,208.0,208.0,At Risk,Punjab,Chandigarh,T30,56+,Male,67.6,Pending
INV001394,2024-02-06,2025-04-26,8,127115,171.0,63.57,At Risk,Karnataka,Bangalore,T30,56+,Male,42.9,Verified
INV001395,2024-04-01,2025-04-28,4,19329,197.0,130.67,At Risk,Telangana,Hyderabad,T30,56+,Male,53.5,Verified
INV001396,2024-09-19,2025-01-19,2,6761,122.0,122.0,At Risk,Rajasthan,Jaipur,T30,26-35,Female,10.6,Verified
INV001397,2024-01-26,2025-05-09,5,37205,230.0,117.25,At Risk,Delhi,New Delhi,T30,26-35,Male,20.8,Verified
INV001398,2024-01-10,2025-03-17,4,63935,301.0,144.0,At Risk,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Verified
INV001399,2024-03-12,2024-10-12,4,45618,135.0,71.33,At Risk,Delhi,New Delhi,T30,26-35,Female,16.4,Verified
INV001400,2024-01-01,2025-01-19,6,111893,266.0,76.8,At Risk,Tamil Nadu,Coimbatore,B30,36-45,Male,36.5,Verified
INV001401,2024-04-15,2025-03-24,6,39421,197.0,68.6,At Risk,Tamil Nadu,Coimbatore,B30,26-35,Male,15.6,Verified
INV001402,2024-03-28,2025-05-26,4,52214,328.0,141.33,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,15.2,Verified
INV001403,2025-04-28,2025-04-28,1,4398,0.0,0.0,Continuous,Haryana,Gurugram,T30,46-55,Male,31.8,Verified
INV001404,2024-05-14,2024-12-01,2,57114,201.0,201.0,At Risk,West Bengal,Kolkata,T30,46-55,Male,56.2,Verified
INV001405,2024-04-14,2025-05-10,4,74645,288.0,130.33,At Risk,Tamil Nadu,Chennai,T30,56+,Male,56.8,Verified
INV001406,2024-03-12,2025-05-15,10,71494,202.0,47.67,At Risk,Telangana,Hyderabad,T30,46-55,Male,86.0,Verified
INV001407,2024-01-08,2024-08-21,6,49474,141.0,45.2,At Risk,Rajasthan,Udaipur,B30,26-35,Female,22.2,Verified
INV001408,2024-07-09,2024-08-24,2,5228,46.0,46.0,At Risk,Telangana,Hyderabad,T30,26-35,Female,6.7,Verified
INV001409,2024-10-15,2025-04-27,5,61407,70.0,48.5,At Risk,Haryana,Faridabad,B30,18-25,Male,4.5,Verified
INV001410,2024-02-11,2025-03-11,4,32517,164.0,131.33,At Risk,Maharashtra,Mumbai,T30,46-55,Male,26.5,Verified
INV001411,2024-01-03,2025-04-03,5,93189,273.0,114.0,At Risk,Delhi,Gurugram,T30,26-35,Female,7.1,Verified
INV001412,2024-08-04,2024-12-23,2,70303,141.0,141.0,At Risk,Punjab,Amritsar,B30,46-55,Female,73.4,Verified
INV001413,2024-05-26,2025-04-11,5,137147,125.0,80.0,At Risk,Karnataka,Bangalore,T30,36-45,Male,41.8,Verified
INV001414,2024-02-27,2024-02-27,1,1876,0.0,0.0,Continuous,Gujarat,Ahmedabad,T30,18-25,Male,4.8,Pending
INV001415,2024-01-17,2025-05-08,8,48063,173.0,68.14,At Risk,Haryana,Gurugram,T30,56+,Male,33.1,Verified
INV001416,2024-04-02,2025-01-30,2,66259,303.0,303.0,At Risk,Haryana,Faridabad,B30,18-25,Male,7.9,Verified
INV001417,2024-04-30,2024-04-30,1,892,0.0,0.0,Continuous,West Bengal,Kolkata,T30,36-45,Female,12.3,Pending
INV001418,2024-01-31,2025-04-18,6,27688,187.0,88.6,At Risk,Delhi,Noida,T30,36-45,Male,39.2,Verified
INV001419,2024-01-11,2025-03-15,6,67428,137.0,85.8,At Risk,Delhi,New Delhi,T30,26-35,Male,7.1,Verified
INV001420,2024-05-19,2025-02-15,2,5839,272.0,272.0,At Risk,Rajasthan,Jaipur,T30,36-45,Male,32.2,Pending
INV001421,2024-03-12,2025-05-21,5,21928,164.0,108.75,At Risk,Telangana,Hyderabad,T30,26-35,Male,19.8,Pending
INV001422,2024-01-22,2024-04-30,4,37445,43.0,33.0,At Risk,Punjab,Amritsar,B30,36-45,Male,38.6,Verified
INV001423,2024-02-03,2025-01-08,8,64384,105.0,48.57,At Risk,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Verified
INV001424,2024-01-18,2025-04-27,4,62774,231.0,155.0,At Risk,Haryana,Gurugram,T30,26-35,Male,18.9,Verified
INV001425,2024-01-23,2025-04-12,2,7051,445.0,445.0,At Risk,Uttar Pradesh,Agra,B30,26-35,Male,16.8,Verified
INV001426,2024-07-24,2024-07-24,1,5280,0.0,0.0,Continuous,Delhi,Gurugram,T30,36-45,Female,23.8,Verified
INV001427,2025-03-02,2025-03-02,1,5328,0.0,0.0,Continuous,Karnataka,Mysore,B30,26-35,Female,21.1,Verified
INV001428,2024-04-17,2025-05-19,6,72032,174.0,79.4,At Risk,Delhi,New Delhi,T30,26-35,Male,17.8,Pending
INV001429,2024-09-17,2024-09-17,1,2146,0.0,0.0,Continuous,Uttar Pradesh,Kanpur,B30,36-45,Male,33.5,Verified
INV001430,2024-05-22,2024-05-22,1,560,0.0,0.0,Continuous,Uttar Pradesh,Kanpur,B30,26-35,Male,15.0,Verified
INV001431,2024-08-12,2024-11-19,3,29472,98.0,49.5,At Risk,Haryana,Gurugram,T30,56+,Male,59.4,Verified
INV001432,2024-02-14,2025-02-05,6,22656,175.0,71.4,At Risk,Uttar Pradesh,Lucknow,T30,36-45,Male,12.6,Verified
INV001433,2024-12-31,2025-05-23,3,30652,112.0,71.5,At Risk,West Bengal,Kolkata,T30,26-35,Male,10.9,Verified
INV001434,2024-04-09,2025-05-17,6,73116,178.0,80.6,At Risk,Maharashtra,Mumbai,T30,46-55,Male,92.6,Verified
INV001435,2024-10-02,2024-11-07,2,12503,36.0,36.0,At Risk,Telangana,Hyderabad,T30,36-45,Female,27.7,Verified
INV001436,2025-01-20,2025-02-26,2,6232,37.0,37.0,At Risk,Delhi,New Delhi,T30,26-35,Male,9.7,Verified
INV001437,2024-10-16,2024-10-16,1,2674,0.0,0.0,Continuous,Maharashtra,Nashik,B30,26-35,Female,14.3,Verified
INV001438,2024-12-03,2024-12-03,1,7489,0.0,0.0,Continuous,Karnataka,Bangalore,T30,46-55,Male,54.4,Verified
INV001439,2024-04-29,2025-04-02,3,20699,224.0,169.0,At Risk,Karnataka,Bangalore,T30,18-25,Female,5.3,Verified
INV001440,2024-02-04,2024-09-17,2,65472,226.0,226.0,At Risk,West Bengal,Kolkata,T30,26-35,Male,11.3,Verified
INV001441,2024-01-30,2024-03-30,2,5453,60.0,60.0,At Risk,Karnataka,Mysore,B30,36-45,Male,56.6,Verified
INV001442,2024-02-21,2025-05-23,9,67217,238.0,57.12,At Risk,Uttar Pradesh,Lucknow,T30,26-35,Male,16.2,Verified
INV001443,2024-08-05,2025-03-01,3,31246,126.0,104.0,At Risk,Uttar Pradesh,Kanpur,B30,46-55,Female,79.8,Verified
INV001444,2024-08-29,2024-12-15,3,27282,54.0,54.0,At Risk,Rajasthan,Jaipur,T30,36-45,Male,36.8,Verified
INV001445,2024-10-06,2025-04-23,4,60403,78.0,66.33,At Risk,Tamil Nadu,Chennai,T30,26-35,Female,9.5,Verified
INV001446,2024-08-16,2025-01-02,2,55747,139.0,139.0,At Risk,Delhi,Noida,T30,26-35,Male,6.6,Verified
INV001447,2024-02-22,2025-01-18,3,63064,257.0,165.5,At Risk,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Verified
INV001448,2024-10-03,2025-01-07,2,7405,96.0,96.0,At Risk,Telangana,Hyderabad,T30,26-35,Female,14.2,Verified
INV001449,2024-02-16,2024-08-29,4,22208,126.0,65.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,45.2,Verified
INV001450,2024-07-03,2024-11-22,3,12259,73.0,71.0,At Risk,Rajasthan,Udaipur,B30,26-35,Female,16.8,Verified
INV001451,2024-11-16,2024-11-16,1,26908,0.0,0.0,Continuous,Madhya Pradesh,Indore,T30,36-45,Male,33.0,Pending
INV001452,2024-05-05,2024-07-25,3,17460,78.0,40.5,At Risk,Delhi,Gurugram,T30,26-35,Female,15.6,Verified
INV001453,2024-05-10,2025-03-02,3,33530,157.0,148.0,At Risk,Gujarat,Ahmedabad,T30,36-45,Male,34.6,Verified
INV001454,2024-01-03,2025-03-16,7,37667,176.0,73.0,At Risk,Tamil Nadu,Chennai,T30,26-35,Male,9.3,Verified
INV001455,2024-01-10,2025-04-07,8,47113,153.0,64.71,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,26.8,Verified
INV001456,2024-03-04,2025-04-27,5,22194,200.0,104.75,At Risk,Punjab,Chandigarh,T30,36-45,Male,36.3,Verified
INV001457,2024-01-21,2024-08-27,6,85947,63.0,43.8,At Risk,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Verified
INV001458,2024-02-01,2025-01-25,7,78518,101.0,59.83,At Risk,Tamil Nadu,Coimbatore,B30,46-55,Male,34.9,Verified
INV001459,2024-05-25,2024-05-25,1,56290,0.0,0.0,Continuous,Gujarat,Surat,T30,26-35,Male,24.9,Verified
INV001460,2024-08-27,2025-04-15,4,45511,154.0,77.0,At Risk,Uttar Pradesh,Kanpur,B30,36-45,Male,45.4,Verified
INV001461,2024-02-08,2024-03-22,2,4821,43.0,43.0,At Risk,Telangana,Hyderabad,T30,26-35,Female,13.5,Verified
INV001462,2024-02-19,2025-01-04,5,77536,209.0,80.0,At Risk,Gujarat,Surat,T30,26-35,Male,19.4,Verified
INV001463,2024-01-17,2024-03-28,2,6219,71.0,71.0,At Risk,Maharashtra,Nashik,B30,36-45,Male,54.5,Verified
INV001464,2025-05-20,2025-05-20,1,2668,0.0,0.0,Continuous,Delhi,New Delhi,T30,26-35,Male,24.8,Verified
INV001465,2024-03-20,2025-01-05,3,6538,273.0,145.5,At Risk,Punjab,Amritsar,B30,26-35,Male,21.0,Verified
INV001466,2024-02-25,2024-10-05,6,102555,82.0,44.6,At Risk,Delhi,Noida,T30,46-55,Female,20.3,Verified
INV001467,2024-01-11,2025-01-22,5,29715,321.0,94.25,At Risk,Punjab,Chandigarh,T30,36-45,Male,32.5,Verified
INV001468,2024-01-21,2024-01-27,2,4751,6.0,6.0,Continuous,Tamil Nadu,Chennai,T30,26-35,Female,19.4,Verified
INV001469,2025-02-17,2025-02-17,1,25070,0.0,0.0,Continuous,Karnataka,Bangalore,T30,56+,Male,74.7,Verified
INV001470,2024-02-15,2025-04-24,3,77304,299.0,217.0,At Risk,Haryana,Gurugram,T30,36-45,Male,26.2,Pending
INV001472,2024-01-10,2025-02-08,6,119937,141.0,79.0,At Risk,West Bengal,Kolkata,T30,18-25,Male,5.4,Verified
INV001473,2024-01-23,2025-05-02,3,99078,431.0,232.5,At Risk,Delhi,Gurugram,T30,36-45,Male,29.1,Pending
INV001474,2025-02-11,2025-02-11,1,28210,0.0,0.0,Continuous,Karnataka,Mysore,B30,26-35,Male,12.8,Verified
INV001475,2024-09-14,2025-03-30,3,60585,131.0,98.5,At Risk,Madhya Pradesh,Indore,T30,36-45,Male,35.0,Verified
INV001476,2024-01-07,2025-02-14,4,19659,367.0,134.67,At Risk,Rajasthan,Jaipur,T30,36-45,Male,38.1,Pending
INV001477,2024-12-10,2024-12-10,1,23944,0.0,0.0,Continuous,Haryana,Faridabad,B30,26-35,Female,20.4,Verified
INV001478,2024-01-26,2025-05-18,4,32643,200.0,159.33,At Risk,Maharashtra,Mumbai,T30,36-45,Male,24.2,Verified
INV001479,2024-09-20,2025-04-12,2,18461,204.0,204.0,At Risk,Rajasthan,Udaipur,B30,26-35,Female,19.0,Verified
INV001480,2024-01-09,2024-10-22,4,16410,172.0,95.67,At Risk,West Bengal,Kolkata,T30,18-25,Male,3.1,Pending
INV001481,2024-02-07,2024-12-02,5,41199,241.0,74.75,At Risk,Telangana,Hyderabad,T30,26-35,Male,23.4,Verified
INV001482,2024-04-10,2025-05-18,6,84250,280.0,80.6,At Risk,Madhya Pradesh,Indore,T30,46-55,Female,87.0,Verified
INV001483,2024-02-29,2025-03-18,5,14640,179.0,95.75,At Risk,Rajasthan,Jaipur,T30,36-45,Male,38.8,Verified
